"Gene.names","pvalue.-log10","FoldChange","CBX1.T_4","CBX1.T_3","CBX1.T_2","CBX1.T_1","NLS.T_4","NLS.T_3","NLS.T_2","NLS.T_1"
"ANAPC10",0.261478196459595,-0.132,21.2209391212518,21.9417318204938,21.8880569072124,21.8419417175862,22.1222553833619,22.026702230647,21.5078905898283,21.7641471957817
"ANAPC16",3.93378244389146,2.13,20.9501667742975,20.9134928946501,21.3514594907035,20.9639115104606,19.4323100465768,18.8523784443866,18.08611629495,19.2880689480634
"ANAPC2",2.17831107783587,0.626,21.2233974401024,21.308259236785,21.1199588878368,21.745965402476,20.8845572737779,20.799895031696,20.4482535481359,20.7614403847449
"ANAPC4",1.4087853746317,0.729,19.291807654091,19.7991001171267,19.2560423032104,20.4913043685218,18.7982672379689,19.1185969897586,18.7255572107664,19.2789595181042
"ANAPC5",3.10145632459703,1.593,19.6254741112687,19.6103052938961,19.9395397493262,20.4511774489345,17.6416733830029,18.3046549358224,18.8659157801616,18.4442254537964
"ANAPC7",4.39743403480801,0.996,24.1883783925458,24.1597916948596,24.2667616493517,24.3365820324864,23.3249254560983,23.1043576583676,23.4511788452153,23.088558694146
"ANGEL2",0.00429117354155664,-0.002,22.1829455800488,22.6189655943814,22.2284342891405,22.600654103932,22.3503623978518,22.6128942748098,22.6039208493378,22.0726805968519
"ANGPTL2",0.455223333843431,-0.786,17.7334459317533,17.5842171486443,16.2702362796716,15.7061135341167,18.355718342694,15.4161435216109,18.2033261679256,18.4642179192341
"ANK2",3.59761943742266,-1.227,20.0167725405421,20.1385278881199,20.3544547284509,20.4476504756938,21.690472891929,21.7612444380524,21.0246760338614,21.3875685491188
"ANK3",3.25662962224808,-0.906,23.2291812338139,23.378681098489,23.506126759168,23.5478849815365,24.3057325362594,24.5581457220387,23.9425834748554,24.4795869875699
"ANKFY1",2.69990830927952,-0.834,20.0242228707222,19.7439908348137,19.7535445847002,19.5347033128738,20.6056464157836,20.3724774158098,20.3872224412179,21.0265666274242
"ANKHD1",0.395953325419543,0.09,24.2034500308961,24.2008179371912,24.1731877590476,24.0758576385557,24.1528243949951,24.1233282424502,24.1284712233991,23.8888539263677
"ANKLE2",3.13956965827315,-0.534,23.211352101079,23.3491927250084,23.3744161922831,23.3828630060747,23.949717885096,23.9323195886379,23.7438946155132,23.8292436711725
"ANKRA2",1.27176242823176,0.476,18.8969048879211,19.3365003199172,19.523885810703,19.8847544262269,18.9006124498371,18.9693995783841,19.0970110338244,18.7692665114499
"ANKRD1",1.82385508143753,0.482,23.4534874379379,23.1985980289086,23.3877052670205,23.4848103469878,22.5319687574484,22.9381476649128,22.9598812217401,23.1677270556983
"ANKRD10",2.28787983588726,-0.937,18.1942349372853,18.8624568555806,18.119327565786,18.1857514659021,18.9036166654555,19.7462424553373,19.0612249199365,19.398324885254
"ANKRD11",2.90211626696704,-0.664,23.8462946935297,23.8830580389793,23.7026951435931,23.927379476672,24.5955271542994,24.6195395708716,24.6210004711176,24.1774029110022
"ANKRD12",0.171411272625114,0.642,27.2504534516117,21.906670116238,27.1394263515622,22.6993412582136,23.2425415949803,23.3914251056644,23.1710509605476,26.6209010957548
"ANKRD13A",0.147114014232609,-0.143,16.7180812405742,15.8571689294331,17.7067231880718,16.4696726503002,17.0251471389668,16.4787039146732,16.7165758000971,17.1028093799535
"ANKRD13D",0.030593366774194,-0.045,18.0728940584819,18.4160511444003,15.9105324648703,17.7017823178064,17.7249869920717,17.5580152841694,17.2438541575228,17.7552665483672
"ANKRD16",0.0697538202813217,0.058,23.1005575525975,22.3905543618474,22.8998249199232,22.0505299598744,23.1185347215469,22.5517126096885,22.049145482612,22.4903791451811
"ANKRD17",3.40696407952226,0.707,26.9267494924938,27.0839890257861,27.043517665209,27.0033011777915,26.3597508762122,26.314741553652,26.4933391997213,26.0613534213419
"ANKRD26",2.96812243438592,-1.987,18.6724110871622,17.7163219179502,17.2026559500327,18.8363638563999,19.7480892631082,20.4613819603497,19.8323003626002,20.334717380187
"ANKRD27",1.35114663858116,-1.144,18.4693583693347,20.3817474658369,20.006722754371,20.8028606658967,21.2829947988042,20.6879118204543,20.9835974509943,21.2803153933348
"ANKRD28",2.05275747853677,-0.62,21.5550016284433,21.9695886883605,22.0279692193574,22.3817704005996,22.5311323059505,22.5274493332363,22.7616715237511,22.5950019284513
"ANKRD39",0.508511523615142,-0.327,18.3465637470497,18.3790485094689,18.4026318472198,17.9454668448941,18.8111969275395,19.2899162194953,17.829880652487,18.4509161433566
"ANKRD40",0.673327507466446,-1.098,18.963121395872,16.55189452164,15.3595763667367,18.2350748358184,18.7877121615774,18.8464495821352,17.2116666783435,18.6559286240795
"ANKRD44",2.60930988420597,1.036,18.869203624704,18.5112120102018,18.6683241010364,18.8104000976665,17.0199519186009,17.7496868322553,17.8313067108272,18.1148097772279
"ANKRD50",0.0540415175545315,0.033,23.6051646485926,22.8206253244352,23.2638521177757,23.3456406657071,23.5719210731309,22.8913153666218,23.0114430030709,23.4266107779289
"ANKRD52",3.19828431921204,1.312,22.5260436990659,22.2145979948512,22.7806323490754,22.4577792765942,20.9882833006166,20.7723973597675,21.7961725752899,21.175688685445
"ANKRD54",0.583463062849991,0.414,21.0733467901699,20.9276817454627,21.2593756425007,20.1728913232137,20.167840950922,20.6733406355557,21.1224025139265,19.8141253024341
"ANKS1A",2.77937157629818,-1.049,17.5611527104667,17.3610902170835,17.7090670867988,17.8920477364143,19.2096490118741,18.3428648140977,18.3862887301236,18.7794765316341
"ANKZF1",1.83387221535153,-1.652,19.2423284276735,20.1338817272197,18.1098987295127,20.0713897059471,21.3599397158493,20.9810423097692,20.1099218363778,21.7163737527124
"ANLN",0.125213864152792,-0.037,27.6548923664123,27.5235728041966,27.4549427532409,27.7892123478105,27.5159244883491,27.7249118255365,27.6804538433618,27.6490927448973
"ANP32A",1.42636348614782,1.071,20.6558771495109,21.6331995252169,22.0499701153021,20.0631207204119,20.1215624206074,19.9814996360942,19.7004210893902,20.3131881491706
"ANP32B",1.60931619142774,1.343,22.1777107928566,23.6652115604782,23.4575636874784,23.1863265532392,20.5757026969223,21.8809283679115,22.4850878478467,22.1722461078705
"ANP32E",4.03034699973853,1.237,24.7454086683695,24.9831098856461,24.701527016043,24.87951432626,23.1683260923065,23.6100735917378,23.7198745228872,23.8623142058097
"ANXA1",1.47831448427937,0.229,29.0678766226823,28.9677604872833,29.0453667409912,29.0285968757392,28.706162777697,28.7912765348922,28.8333976242532,28.8614849222866
"ANXA11",1.78350833944379,-0.491,23.1387875627815,23.2751569477506,22.7785053105713,22.6345336973142,23.5254127841369,23.5031270348693,23.4164541101451,23.3449571129761
"ANXA2",2.20129564543804,-0.465,30.275398151394,30.3531136138423,30.3379240645648,30.1039689026247,30.8927403623774,30.7782397185892,30.7857764300746,30.4742288652646
"ANXA4",1.33247275762382,1.287,18.7797818531611,19.7624924499547,19.6327135716432,19.2927665725807,18.4763017807509,19.2957880991204,16.6194223537624,17.9291930333628
"ANXA5",0.437085151772359,0.172,20.8025069699674,20.4410459595061,20.4522359016024,20.6114887559472,20.6001710052158,20.1936129658596,20.0853883153169,20.7416620655476
"ANXA6",1.32304343058026,0.953,22.6307547321767,21.7466925217624,21.6329979747474,20.6960432990348,20.573654866409,20.4971880428227,21.3336912400145,20.4919313352116
"ANXA7",1.29302823221209,-0.468,20.5381099362461,19.7399162734374,19.9531949089149,20.1685545650658,20.7816176702798,20.7436487942737,20.2657472890023,20.4820039688186
"AOX1",0.277267179506179,-0.896,19.7930460514188,19.4946627903464,20.1882017531984,14.2447467504263,19.8361602261809,17.5479985996428,19.9014439843259,20.0175554470406
"AP1B1",0.26357003042357,0.388,17.7250766887723,19.3838988759528,18.0820685735377,17.9737448138331,16.909721885601,17.1162982927097,19.4077101579303,18.1795779633559
"AP1G1",0.612822645740502,-0.666,16.2923064843882,16.0804622988979,18.4217989669246,16.4623572104764,17.697870921861,17.0621595798812,17.1536058104102,18.0053314677692
"AP1G2",0.187550663000554,0.187,18.4785409917893,18.4600889769001,17.5409342645154,18.6138403603596,19.0424179445308,17.6460852669935,17.4397620576591,18.2176165152457
"AP2A1",0.195713962066851,-0.224,23.1121490896504,23.2571163325941,22.593689488298,23.4965249121678,23.1949816481905,22.3959092724858,23.134262584954,24.6284481617381
"AP2A2",0.611097593336138,-0.809,20.1922316512339,20.1695851831579,20.3026234417675,20.8352401818906,20.7720113241303,19.5727049773258,21.4659286729978,22.9258119894685
"AP2B1",0.948284662791202,-0.377,21.0425353665448,21.5616801570755,21.1807955424349,21.0870172379022,21.5121015755966,21.3326976109267,21.399958821112,22.1346852506407
"AP2M1",0.644378870655266,-0.624,22.7253731535778,23.0960012169465,22.3700850486708,22.7773556297811,23.2117654199685,22.2247586052422,23.345334504752,24.6813174631968
"AP3B1",1.9007931083763,-0.578,24.4202885471216,24.8915138396427,24.3230704123464,24.71607391978,25.0487461635888,24.9275001935829,25.1993667952467,25.4888134704056
"AP3D1",0.21628987832043,-0.083,25.0464293862549,25.5876335327786,25.3776493602795,25.4444700434449,25.274363823518,25.2982210316699,25.5764845074695,25.6374228045261
"AP3M1",3.63236150770212,-0.992,21.5004087254757,21.8248643117697,21.2514731106059,21.700714239284,22.4578172297352,22.4102457653104,22.6818626752259,22.6939327326957
"AP3M2",0.0594068963033755,0.102,18.5088814086266,18.5304233626985,17.8376053390799,17.8043436457208,16.3382976137588,18.5832464809211,17.9057194403293,19.4441354100988
"AP3S1",4.97537856301269,-2.695,16.0115392747528,16.9473304184664,17.2391712160592,16.6519074796804,19.3434126274338,19.3744815444362,19.2050313120807,19.7089068942054
"AP4E1",4.17162013573367,-1.929,18.8423405534111,18.0718263231384,18.8416992753214,19.0405528391625,20.2951833635508,20.7917173973367,20.9599865863445,20.4661556385015
"APBA2",0.253400555549963,0.16,17.8847709210612,17.612298058443,18.5210737518946,18.7833003319497,17.9774866566773,18.1895536861122,18.0961570580053,17.8983637780147
"APBB1",1.83124545378516,-0.318,22.2234705859522,22.3234340115557,22.1929100157907,22.3290114735144,22.5766166112286,22.4553307602133,22.5658503063072,22.7430954135517
"APBB2",0.269662029225618,-0.307,21.6827110229489,23.2089947096353,23.3668218933407,22.1398783869358,23.3091917151205,23.6124422272332,22.1793450367711,22.5265662100459
"APC",2.39943000028782,3.531,21.0803444505932,21.2724763903482,21.3339986133616,20.5973511331935,16.8025603990356,17.6055858967215,20.1392550205802,15.6130554700417
"APEH",0.346619249085721,-0.132,19.4918725795217,18.8629177238778,19.4140693207285,19.0315682233275,19.420082820491,19.3496480738465,19.151971789109,19.4068832751077
"APEX1",2.45536551978914,1.205,23.2957159623824,23.8249095164693,23.62693678554,23.4887984038978,21.9038663383519,22.0702681965113,22.2337293359089,23.2065162735741
"APEX2",0.0858264527751852,-0.116,19.4464179564278,20.8841215515316,20.0296326644152,18.7241365632439,19.0403479434114,20.0183148495455,20.496160356939,19.9938099304871
"API5",2.12810133213234,-0.539,25.8271681919035,26.0925140431955,25.9876439166915,26.4245800058919,26.4345232263937,26.6699692846742,26.6920050326237,26.6896070684849
"APIP",5.32373643872636,1.563,22.3792954887447,22.4252355030317,22.2147939532309,21.9519524019343,20.5294615476404,20.6172773099852,20.7697156853086,20.8018103610464
"APLF",1.49636896722842,2.76,23.6689934856958,21.8423801627386,21.9711296065089,22.1479413105655,21.8140085419203,17.0981114387983,21.1275551443388,18.5487936051949
"APOBEC3B",1.99103995559772,1.193,16.4976675099671,17.057124903563,17.2451729012601,17.3632945412766,15.8256384716906,15.175349786868,16.7639740865905,15.6265219327524
"APOBEC3C",1.85431969122593,1.442,18.6872467679532,18.5162786893218,18.0686839535262,17.8130166826951,18.0045956386935,15.8844491223948,16.3568107098719,17.0706319813751
"APPL1",2.08723497092305,-0.971,19.3000251820077,19.4471960482465,19.366468644211,19.033594620767,20.6075268522456,19.5299868653948,20.1152015161624,20.7791337675754
"APPL2",1.82572615814471,-0.702,21.3246311763369,21.940945489131,21.1903477096942,21.7437703019802,22.4203928859932,21.9837898793674,22.6104234203333,21.9936118501633
"APTX",7.11164882671526,3.209,23.8734594013277,23.9040960938881,23.6441427799821,23.6913901012792,20.7168871517992,20.2075712263171,20.4914758846813,20.8630218408185
"AQR",0.00786047481972584,0.005,24.8208561577434,25.1251224917042,24.7469090113,25.1622729303974,25.039206164515,24.4689422344096,24.9681927104068,25.3597638718741
"ARAF",1.47930412115835,-0.292,21.2077840030449,21.1977404398219,21.2587345013403,21.3283251925035,21.7059079295722,21.5530929420134,21.5886942328242,21.3122147093938
"ARAP1",3.73778804307257,-1.332,23.9638498908512,24.0885911464086,23.9408148850295,24.1585485253424,25.1353297302497,25.9221558146698,25.0520298797916,25.3701571048982
"ARAP2",0.33898570301758,0.371,18.1936828268979,20.6002041838088,19.7961355105426,19.939081762399,19.0895817395449,19.0385110599008,19.6026364137803,19.3150859758571
"ARAP3",0.241889429224682,-0.059,24.5353058602472,24.5244740768625,24.687270098372,24.6613580646299,24.6765950150408,24.5220535395074,24.6797137387557,24.7651813141178
"ARB2A",5.96145087518143,1.49,25.8251973730218,25.5319598391825,25.7529647897475,25.8200355762806,24.3438240675169,24.2002411351804,24.1707097843883,24.2564163313229
"ARCN1",4.22241382102681,-1.784,20.6413289123503,20.9111825049008,20.6413040036825,19.9303432678884,22.270275775888,22.0448026227116,22.5438935445561,22.4004649494416
"ARF4",0.829462190706956,-0.738,17.9864469286169,17.5308706410127,19.6922383525579,18.8358876061165,18.8473624980594,19.1025365720034,19.6461148866113,19.4024830986796
"ARFGAP1",0.570040907407437,0.282,22.5434198760602,22.7339934109217,23.2306367265104,23.6472952715798,22.7405440683242,22.7915990018947,22.7991105092591,22.6958190320917
"ARFGAP2",4.49484253954105,-1.346,21.4296630771861,21.9698674073682,22.0449148153558,21.711641975876,23.1141647407783,23.0484205434467,23.0980182697152,23.2788731873897
"ARFGAP3",0.255767338569791,-0.092,23.9436027580837,24.2535671713021,24.5608534089669,24.3382857946429,24.5051472770293,24.3450062623459,24.2109708025981,24.4049325194356
"ARFGEF1",0.438809216732163,-0.63,22.1305036036027,19.4002718667665,21.4075693472465,19.4598187726846,20.5528263010683,21.5094144635059,21.3180650881884,21.5362673200396
"ARFGEF2",2.3689562418079,-1.625,20.3664361534998,20.7563665468478,21.1030948364461,19.8862677725223,22.2388551845451,21.7378850666575,23.1341187986172,21.5005524691927
"ARFGEF3",0.960785085428562,-1.233,16.5017765968402,17.6675511092417,17.2436693531974,19.4465603141861,19.056690785879,19.9624669660234,18.9252996569419,17.8481910566526
"ARFIP1",0.587475931525551,0.507,21.4354517544191,22.0119973503463,22.0599271750573,21.4540675752528,22.0190835866399,21.6666229382275,21.1822705310924,20.0673000509522
"ARFIP2",0.375763362768987,-0.706,16.2936066820064,19.926155613381,19.7374653420839,19.6143020790567,19.5803922462224,19.9491095123486,20.1860330223242,18.6788261447015
"ARG1",1.48719761691163,0.723,24.6211962942331,23.7426267131796,24.3568259672202,24.0565404735897,23.9886445032391,23.7039713049539,23.2273906970746,22.9639677148985
"ARGLU1",0.212760282189625,0.111,24.5647599266054,24.4483672831925,24.5485814223618,23.7504565727391,24.0582582391594,24.0376108469693,24.3306561009622,24.441590936334
"ARHGAP1",2.92403575356906,-0.85,20.9125531951909,20.4773410150494,20.4802239338909,20.8697528282938,21.365839876237,21.3120145262938,21.6612617654119,21.8018605516445
"ARHGAP10",0.781533024174689,-0.679,18.2413513454753,19.9343840757717,18.3884650477073,19.6601023318838,19.3325691014181,19.5763341104347,20.3951228238957,19.6360653317274
"ARHGAP11A",0.00964694338800972,0.01,18.9641607387924,19.8132602387366,20.0931500099728,18.5575802844035,19.4448960468482,19.5502988928475,19.55605285409,18.8356439904121
"ARHGAP12",2.1412407320005,-1.685,22.3898899610458,20.5554468688765,20.3295034011564,20.3299418239297,22.7211585082678,22.2825839357243,22.505306992244,22.836453746196
"ARHGAP17",3.92573336137834,-1.66,21.2855631483371,20.3718515537934,20.7347538548808,21.354514946048,22.7587068375279,22.544026677349,22.4473576648851,22.6362326682209
"ARHGAP18",1.29221536938781,0.301,22.2599087108437,22.6899481123656,22.5332934141582,22.709683270347,22.1480516804348,22.3465937475284,22.3110106212395,22.1850646993378
"ARHGAP19",1.22883643020871,0.959,20.0110660212673,19.372684414174,19.2939760491419,19.3927434340021,17.7333221818112,19.4845767770561,17.8496362034549,19.1679311456993
"ARHGAP21",1.39134410894643,0.846,20.4900312595772,20.8748780162719,20.5565528696776,21.4222309815905,20.6420345137185,20.090124320889,20.0798133748312,19.1487114250504
"ARHGAP22",3.96090123177792,-0.872,21.7977654537234,21.8475826270156,21.9431061130133,21.7842330549125,22.9318058231171,22.6585546761751,22.7752763731682,22.4940625926603
"ARHGAP23",0.128638204630086,0.102,19.2530514882468,18.6353053502647,18.1023386101348,18.8108273661524,18.9695700683484,18.4209912987922,18.0503422521561,18.9528265239322
"ARHGAP24",1.18828984975039,-2.1,21.7796638434462,17.8691785382926,17.4996433423175,17.4058121657045,20.9374680049069,21.2911895571201,20.8160989688234,19.9084559688075
"ARHGAP29",6.81802028808527,-1.9,24.8858491483809,25.0253033174979,25.0221188530154,25.0227074950064,26.7225730753647,26.844047334267,26.9961522449603,26.9944148074812
"ARHGAP31",0.47685247463628,-0.384,21.3518251936516,23.0049333910185,21.3998202644615,21.6635817261697,22.2479657690511,22.4914690890317,22.3174816029682,21.899280615904
"ARHGAP32",1.3822089278178,-1.586,15.8282747641265,19.0842426678868,17.2206359176706,18.4284317329225,19.2062683412745,19.0988149366021,19.0933238554262,19.5073069905847
